shell,profile_id,first_size,second_size,rest_size,nnls_linf_residual,nnls_l2_residual,nnls_reported_resnorm,nnls_nonzero_coefficients,max_scaled_coefficient,status,scale_max_abs_gap_coeff
16,353,3,14,7,1.942890293094024e-15,3.9606427638393015e-15,5.376145367942392e-16,128,1.9903315833801964,PASS_NUMERICAL,13979564900352.0
16,354,3,14,7,1.7763568394002505e-15,4.37580887751279e-15,2.2370741133127118e-16,119,1.5948573036013012,PASS_NUMERICAL,14860167413760.0
16,355,3,14,7,1.3322676295501878e-15,3.4580288778641927e-15,5.172458624461123e-16,131,1.7778886042622717,PASS_NUMERICAL,14419866157056.0
16,356,3,14,7,2.8171909249863347e-15,5.477776225398113e-15,3.3526816545943428e-16,134,1.955019801088224,PASS_NUMERICAL,14419866157056.0
16,357,3,14,7,1.1657341758564144e-15,3.258689122232456e-15,4.308623681991429e-16,136,1.475629523077332,PASS_NUMERICAL,13869489586176.0
16,358,3,14,7,4.329869796038111e-15,6.6692497276042816e-15,2.9897869847721616e-16,121,1.978507929127306,PASS_NUMERICAL,11888133931008.0
16,359,3,14,7,1.5543122344752194e-15,3.920598202852302e-15,6.070551555527607e-16,129,1.6418880972972476,PASS_NUMERICAL,14860167413760.0
16,360,3,14,7,1.0469056177520029e-15,2.9091021292393045e-15,7.404028821165906e-17,129,1.5518829758085206,PASS_NUMERICAL,13209037701120.0
16,361,3,14,7,2.3314683517128287e-15,3.04106771647005e-15,3.258436264801816e-16,134,1.751995897150188,PASS_NUMERICAL,18492652781568.0
16,362,3,14,7,1.8318679906315083e-15,3.247187872605516e-15,3.3255195904429846e-16,124,1.1874204936563797,PASS_NUMERICAL,17832200896512.0
16,363,3,15,6,2.525757381022231e-15,5.332239639072473e-15,6.31901709280462e-16,130,2.1655673842858185,PASS_NUMERICAL,9906778275840.0
16,364,3,15,6,1.5820678100908479e-15,4.835799791330384e-15,2.1144918776307001e-16,124,2.455063593935339,PASS_NUMERICAL,10457154846720.0
16,365,3,15,6,1.1934897514720433e-15,3.4245074460223974e-15,7.793753617691347e-16,129,2.188107086892908,PASS_NUMERICAL,10567230160896.0
16,366,3,15,6,3.774758283725532e-15,7.48121056227359e-15,3.557349896424405e-16,127,2.095322470522929,PASS_NUMERICAL,9906778275840.0
16,367,3,15,6,1.7763568394002505e-15,5.051928895486486e-15,6.288320606795993e-16,124,2.5431585669349905,PASS_NUMERICAL,10567230160896.0
16,368,3,15,6,2.664535259100376e-15,6.201326420975188e-15,8.48281872301978e-16,125,2.029018973013228,PASS_NUMERICAL,9906778275840.0
16,369,3,15,6,2.664535259100376e-15,4.200910688423885e-15,4.59620899058295e-16,132,1.7890577805679615,PASS_NUMERICAL,16511297126400.0
16,370,3,15,6,1.3322676295501878e-15,2.988105026432022e-15,2.182956881156178e-16,128,1.2357433908717046,PASS_NUMERICAL,16511297126400.0
16,371,3,16,5,9.992007221626409e-16,2.6285813228380608e-15,2.7317586690740265e-16,128,1.537176964003626,PASS_NUMERICAL,15410543984640.0
16,372,3,16,5,1.7763568394002505e-15,3.1104400051770655e-15,1.6788745982313743e-16,129,1.7520273658468577,PASS_NUMERICAL,14860167413760.0
16,373,3,16,5,1.7763568394002505e-15,3.4927113007180568e-15,2.379417848129146e-16,132,2.1715383899498675,PASS_NUMERICAL,13869489586176.0
16,374,3,16,5,1.5543122344752194e-15,3.4425854575893312e-15,9.042514474272943e-17,127,1.8337225105509865,PASS_NUMERICAL,13209037701120.0
16,375,3,16,5,1.1102230246251563e-15,2.6228447671129574e-15,4.569405745144942e-16,127,0.9804136492126968,PASS_NUMERICAL,17612050268160.0
16,376,3,17,4,8.326672684688674e-16,2.1724749098958225e-15,2.65319267093115e-16,126,1.167190944168917,PASS_NUMERICAL,16841523068928.0
16,377,3,17,4,1.27675647831893e-15,2.62348152028932e-15,4.1306932871112143e-16,127,1.3538037191782757,PASS_NUMERICAL,16731447754752.0
16,378,3,17,4,1.1102230246251563e-15,2.1418816309830482e-15,2.432022257960375e-16,120,1.328111896557319,PASS_NUMERICAL,21134460321792.0
16,379,3,18,3,1.5543122344752194e-15,4.670335771761193e-15,5.171913578198057e-16,123,1.7386102431465575,PASS_NUMERICAL,10897456103424.0
16,380,3,18,3,1.5543122344752194e-15,4.61209964447047e-15,5.531937055957897e-16,126,2.1986002122564163,PASS_NUMERICAL,10567230160896.0
16,381,3,19,2,6.661338147750939e-16,1.7543609328562837e-15,1.8284909397389627e-16,123,1.158219873829725,PASS_NUMERICAL,18492652781568.0
16,382,3,20,1,2.220446049250313e-15,2.3910606664301888e-15,1.2784611646197292e-16,122,1.0048948323363471,PASS_NUMERICAL,26418075402240.0
16,383,3,21,0,2.8160226624521434e-16,5.414157113722547e-16,6.281667832960933e-16,15,1.340512130002065,PASS_NUMERICAL,26395968657303.0
16,384,4,0,20,6.661338147750939e-16,8.74714818229133e-16,2.7663517810601806e-16,15,1.3405876644572314,PASS_NUMERICAL,35224100536320.0
16,385,4,1,19,1.3322676295501878e-15,2.0951741625395465e-15,1.0707170106348315e-16,126,1.1996387690577486,PASS_NUMERICAL,22895665348608.0
16,386,4,2,18,6.661338147750939e-16,2.1466867836100665e-15,2.367304853499485e-16,133,1.2479715686606103,PASS_NUMERICAL,16731447754752.0
16,387,4,2,18,1.054711873393899e-15,2.565109251144228e-15,2.182378592150886e-16,122,1.2661373150454882,PASS_NUMERICAL,17612050268160.0
16,388,4,3,17,1.2212453270876722e-15,2.9412790230467328e-15,2.035699704336932e-16,131,1.3825289839597792,PASS_NUMERICAL,16841523068928.0
16,389,4,3,17,7.771561172376097e-16,2.7752522962487525e-15,2.287810222791721e-16,131,1.4305335784405515,PASS_NUMERICAL,16731447754752.0
16,390,4,3,17,7.2164496600635185e-16,1.7135483780995446e-15,2.241106323867985e-16,137,1.3017692331510378,PASS_NUMERICAL,21134460321792.0
16,391,4,4,16,1.859623566247137e-15,4.023150101741633e-15,3.378339223694111e-16,127,1.6787276309829082,PASS_NUMERICAL,14529941471232.0
16,392,4,4,16,9.992007221626409e-16,2.935360379199006e-15,1.7129233115836892e-16,118,1.3946662008300466,PASS_NUMERICAL,14309790842880.0
16,393,4,4,16,8.881784197001252e-16,2.2662464041641624e-15,2.399703908785373e-16,132,1.4127095620738364,PASS_NUMERICAL,14089640214528.0
16,394,4,4,16,1.6930901125533637e-15,3.5165686962094146e-15,3.5602936892821443e-16,128,1.1116254762094846,PASS_NUMERICAL,15850845241344.0
16,395,4,4,16,9.15933995315754e-16,2.584741306235336e-15,9.186705429645712e-17,122,1.5099844250114287,PASS_NUMERICAL,15850845241344.0
16,396,4,4,16,6.938893903907228e-16,1.9432473680857374e-15,3.167665338678597e-16,128,0.7087505494885449,PASS_NUMERICAL,28179280429056.0
16,397,4,5,15,1.609823385706477e-15,3.383428653151826e-15,4.955224307741439e-16,134,2.6845349915020904,PASS_NUMERICAL,13979564900352.0
16,398,4,5,15,1.6286264971280044e-15,3.470600848450945e-15,1.3579032527048399e-16,137,2.332884410141225,PASS_NUMERICAL,13649338957824.0
16,399,4,5,15,2.1649348980190556e-15,3.177161942724463e-15,1.6801311088954998e-16,126,2.904362781553305,PASS_NUMERICAL,13429188329472.0
16,400,4,5,15,9.992007221626409e-16,2.7155203204592728e-15,3.7262052543860453e-16,127,1.5601912957655728,PASS_NUMERICAL,13098962386944.0
16,401,4,5,15,1.637578961322106e-15,3.1358690857392104e-15,1.0221521766317684e-16,127,1.727976140225726,PASS_NUMERICAL,13649338957824.0
16,402,4,5,15,1.3322676295501878e-15,3.1703120092037677e-15,3.008504666433605e-16,137,1.5080430407494396,PASS_NUMERICAL,14419866157056.0
16,403,4,5,15,1.5543122344752194e-15,2.7479652814634632e-15,3.6749909329002016e-16,132,1.773461534201074,PASS_NUMERICAL,14089640214528.0
16,404,4,5,15,1.4155343563970746e-15,3.4039388140390137e-15,2.1213667743718312e-16,130,1.6315602430716991,PASS_NUMERICAL,16511297126400.0
16,405,4,5,15,6.38378239159465e-16,2.1023732154503344e-15,1.208978358053951e-16,136,1.448332193769286,PASS_NUMERICAL,17612050268160.0
16,406,4,6,14,1.3322676295501878e-15,3.269608492092608e-15,2.719412642507971e-16,132,1.4493674931422451,PASS_NUMERICAL,13209037701120.0
16,407,4,6,14,2.4424906541753444e-15,4.674739511871381e-15,4.749258302607265e-17,135,2.014509904265059,PASS_NUMERICAL,13209037701120.0
16,408,4,6,14,1.1102230246251563e-15,2.8429098234745173e-15,3.210372828143891e-16,127,1.912940340429162,PASS_NUMERICAL,15080318042112.0
16,409,4,6,14,2.6367796834847468e-15,4.513432497860544e-15,4.365936897199874e-16,133,1.537744600447987,PASS_NUMERICAL,13649338957824.0
16,410,4,6,14,3.802513859341161e-15,5.800879119066795e-15,2.7740386156623844e-16,125,1.805533722915286,PASS_NUMERICAL,13429188329472.0
16,411,4,6,14,1.3322676295501878e-15,3.4032456329723977e-15,6.052771655943728e-16,131,1.4129183760652877,PASS_NUMERICAL,14089640214528.0
16,412,4,6,14,1.1657341758564144e-15,2.699851576129561e-15,3.1253751689018153e-16,133,1.7163093349468197,PASS_NUMERICAL,15520619298816.0
16,413,4,6,14,1.4710455076283324e-15,4.562822662082641e-15,3.9765599978577084e-16,121,1.4164153332760216,PASS_NUMERICAL,13869489586176.0
16,414,4,6,14,1.7763568394002505e-15,3.2650722341877904e-15,3.969952028232374e-16,125,1.829631459981766,PASS_NUMERICAL,13649338957824.0
16,415,4,6,14,1.3461454173580025e-15,4.103592451170068e-15,5.806567601765282e-16,130,1.922742467047163,PASS_NUMERICAL,13209037701120.0
16,416,4,6,14,3.635980405647388e-15,6.370129298347455e-15,3.265428582132376e-16,133,1.886488130978256,PASS_NUMERICAL,11007531417600.0
16,417,4,6,14,1.3322676295501878e-15,4.0620481712993456e-15,2.923058988737153e-16,127,2.059469211260242,PASS_NUMERICAL,14089640214528.0
16,418,4,6,14,1.887379141862766e-15,4.2681311179576864e-15,3.807676808723209e-16,133,2.249287336123897,PASS_NUMERICAL,14089640214528.0
16,419,4,6,14,1.3322676295501878e-15,3.356044244097022e-15,1.1591488445589002e-16,126,1.681663318017307,PASS_NUMERICAL,13209037701120.0
16,420,4,6,14,1.3322676295501878e-15,2.9860646819446658e-15,4.3363444535533416e-17,131,1.4067803343011984,PASS_NUMERICAL,14529941471232.0
16,421,4,7,13,1.6930901125533637e-15,3.813707458313555e-15,4.34263502348076e-16,133,1.9494919661388748,PASS_NUMERICAL,15410543984640.0
16,422,4,7,13,1.1102230246251563e-15,3.5842467271190835e-15,5.379401357492322e-16,127,2.0024300527726746,PASS_NUMERICAL,12548585816064.0
16,423,4,7,13,1.3877787807814457e-15,3.4770931973511598e-15,1.3159465117810628e-16,131,2.357853869824884,PASS_NUMERICAL,11888133931008.0
16,424,4,7,13,2.0261570199409107e-15,3.660061518325601e-15,2.019965286337703e-16,131,1.8315105440436037,PASS_NUMERICAL,12548585816064.0
16,425,4,7,13,1.4155343563970746e-15,3.2636105150312477e-15,2.9515675964910297e-16,123,1.68582867537262,PASS_NUMERICAL,11888133931008.0
16,426,4,7,13,2.0816681711721685e-15,4.59808701261e-15,3.5505932161310692e-16,127,1.7299489562005332,PASS_NUMERICAL,14529941471232.0
16,427,4,7,13,9.992007221626409e-16,3.111336863396644e-15,2.787489206125171e-16,125,1.9034302479521248,PASS_NUMERICAL,12878811758592.0
16,428,4,7,13,1.1657341758564144e-15,3.481114096846104e-15,2.3641654112764653e-16,127,1.5179562367409412,PASS_NUMERICAL,12218359873536.0
16,429,4,7,13,8.881784197001252e-16,2.7408020459275138e-15,7.407934737175971e-17,127,1.5204055027399652,PASS_NUMERICAL,12218359873536.0
16,430,4,7,13,2.05391259555654e-15,3.376520790764542e-15,2.1750503219975758e-16,135,1.7146037342874745,PASS_NUMERICAL,17832200896512.0
16,431,4,7,13,1.3877787807814457e-15,3.994996430206133e-15,2.2877074851866623e-16,124,2.4698180656272988,PASS_NUMERICAL,11557907988480.0
16,432,4,7,13,1.2212453270876722e-15,2.678088036853472e-15,2.740976636581882e-16,126,1.8992222381664476,PASS_NUMERICAL,12218359873536.0
16,433,4,7,13,8.777700788442644e-16,2.3900274884655503e-15,1.9088535776344528e-16,140,1.8143754932762497,PASS_NUMERICAL,13869489586176.0
16,434,4,7,13,1.7763568394002505e-15,5.168791424405166e-15,4.449429058682988e-16,136,2.138889780574376,PASS_NUMERICAL,13209037701120.0
16,435,4,7,13,2.095545958979983e-15,5.752971761038148e-15,3.285941098663877e-16,131,1.6611220286901187,PASS_NUMERICAL,11888133931008.0
16,436,4,7,13,2.720046410331633e-15,7.054871761829561e-15,1.2789798882779898e-16,126,2.6790063024044874,PASS_NUMERICAL,11888133931008.0
16,437,4,7,13,1.6653345369377348e-15,3.982962772900411e-15,9.65072746878108e-17,129,1.852410830662272,PASS_NUMERICAL,12218359873536.0
16,438,4,7,13,1.1657341758564144e-15,3.13044671102103e-15,2.2704076713520483e-16,131,1.9284958843466184,PASS_NUMERICAL,15850845241344.0
16,439,4,8,12,5.585809592645319e-16,2.067105775470349e-15,3.0080229656130646e-16,129,0.8483442956494321,PASS_NUMERICAL,24656870375424.0
16,440,4,8,12,1.3322676295501878e-15,3.2188880241312564e-15,2.1303401022379067e-16,135,2.074404594100028,PASS_NUMERICAL,13429188329472.0
16,441,4,8,12,2.5396351688300456e-15,4.2931651377227065e-15,1.54078023695326e-16,130,2.086620650903273,PASS_NUMERICAL,13649338957824.0
16,442,4,8,12,1.4710455076283324e-15,3.993559905138845e-15,5.382007024406146e-16,131,1.936442320635335,PASS_NUMERICAL,12328435187712.0
16,443,4,8,12,1.5369649997154509e-15,4.010146917603678e-15,1.556222336804162e-16,126,1.964998406491768,PASS_NUMERICAL,12988887072768.0
16,444,4,8,12,2.05391259555654e-15,4.164005298152727e-15,1.7832616163058814e-16,121,1.9579500242877808,PASS_NUMERICAL,12548585816064.0
16,445,4,8,12,1.5785983631388945e-15,3.607583248389337e-15,3.749195674267058e-16,125,1.6567343906449683,PASS_NUMERICAL,12108284559360.0
16,446,4,8,12,1.3877787807814457e-15,3.4477682682604157e-15,3.404392439294354e-16,134,2.575990874163114,PASS_NUMERICAL,12768736444416.0
16,447,4,8,12,1.7139067942650854e-15,4.195189415594073e-15,1.758361770667083e-16,135,1.9268030285122957,PASS_NUMERICAL,11888133931008.0
16,448,4,8,12,1.5543122344752194e-15,4.891880453551895e-15,3.834233637159368e-16,138,2.3440431918863163,PASS_NUMERICAL,12328435187712.0
16,449,4,8,12,1.7728873924482969e-15,3.932766202661058e-15,5.096471301891619e-16,128,2.2299863870786893,PASS_NUMERICAL,11007531417600.0
16,450,4,8,12,1.5543122344752194e-15,4.093041553565198e-15,7.394397512817555e-16,130,2.167949531699403,PASS_NUMERICAL,12548585816064.0
16,451,4,8,12,1.4432899320127037e-15,3.888542205591626e-15,3.892087122280342e-16,126,1.6242008020367344,PASS_NUMERICAL,11888133931008.0
16,452,4,8,12,1.5543122344752194e-15,4.739049613197409e-15,4.881117663087113e-16,117,2.0733397204487405,PASS_NUMERICAL,12328435187712.0
16,453,4,8,12,1.2490009027033013e-15,3.274741039744506e-15,5.546334052005293e-16,126,1.229177383401919,PASS_NUMERICAL,19373255294976.0
16,454,4,8,12,1.1657341758564144e-15,2.8807087859766797e-15,2.159603218226712e-16,129,1.682696626055611,PASS_NUMERICAL,12768736444416.0
16,455,4,8,12,1.1657341758564144e-15,3.149135382781003e-15,2.459585915437097e-16,122,1.7460112716984213,PASS_NUMERICAL,14309790842880.0
16,456,4,8,12,1.4432899320127037e-15,3.4858844593262818e-15,4.543298170234953e-16,127,1.95550627344826,PASS_NUMERICAL,13209037701120.0
16,457,4,8,12,1.942890293094024e-15,4.583127835396481e-15,2.669661377798468e-16,130,1.9672985973040449,PASS_NUMERICAL,12548585816064.0
16,458,4,8,12,8.881784197001252e-16,2.7858651335819816e-15,3.7113266661334686e-16,123,1.558265942837167,PASS_NUMERICAL,12328435187712.0
16,459,4,8,12,1.0720591081536668e-15,3.5138043673444134e-15,7.538194312134893e-16,132,2.178858124607451,PASS_NUMERICAL,12768736444416.0
16,460,4,8,12,1.637578961322106e-15,3.521532051677528e-15,1.192330454032023e-16,133,1.8759468668958508,PASS_NUMERICAL,12328435187712.0
16,461,4,8,12,3.1225022567582528e-15,6.368576925556695e-15,5.381929506836299e-16,127,2.2012300965487843,PASS_NUMERICAL,11227682045952.0
16,462,4,8,12,2.220446049250313e-15,4.029616049293216e-15,6.416337731762413e-16,122,2.125418030599185,PASS_NUMERICAL,12328435187712.0
16,463,4,8,12,3.885780586188048e-15,5.747043493646173e-15,5.402957648277165e-16,124,2.3673179037460206,PASS_NUMERICAL,13209037701120.0
16,464,4,8,12,1.5543122344752194e-15,3.0659085525433917e-15,6.350900089674172e-16,129,1.5917098524965496,PASS_NUMERICAL,12988887072768.0
16,465,4,8,12,1.429412144204889e-15,3.0861235314876444e-15,8.704619957503152e-17,134,1.4892066835182347,PASS_NUMERICAL,14529941471232.0
16,466,4,8,12,1.4988010832439613e-15,4.212530908842313e-15,2.4428830951855827e-16,126,2.154520604194021,PASS_NUMERICAL,11888133931008.0
16,467,4,8,12,1.3322676295501878e-15,2.832080314271493e-15,4.265102298114194e-16,133,1.2722986480529348,PASS_NUMERICAL,21134460321792.0
16,468,4,9,11,1.3322676295501878e-15,3.3065111840104173e-15,3.731133676103679e-16,134,1.5903655807433883,PASS_NUMERICAL,16731447754752.0
16,469,4,9,11,9.575673587391977e-16,3.2471811777796538e-15,4.588953827730492e-16,126,1.5270394772077656,PASS_NUMERICAL,16291146498048.0
16,470,4,9,11,1.1102230246251563e-15,3.945525715497221e-15,2.599608132019262e-16,131,1.964748290093693,PASS_NUMERICAL,12548585816064.0
16,471,4,9,11,1.0824674490095276e-15,3.375229028050978e-15,2.3423437244022423e-16,130,1.4379760740068654,PASS_NUMERICAL,12438510501888.0
16,472,4,9,11,1.5543122344752194e-15,4.148226238196387e-15,3.9719465283778654e-16,129,2.276847986845932,PASS_NUMERICAL,12108284559360.0
16,473,4,9,11,2.4043267377038546e-15,4.509060838488688e-15,1.7741040086507674e-16,134,2.175660206060164,PASS_NUMERICAL,12768736444416.0
16,474,4,9,11,2.4424906541753444e-15,4.834560055819784e-15,2.708087604586365e-16,123,2.063569003760653,PASS_NUMERICAL,12548585816064.0
16,475,4,9,11,1.1171619185290638e-15,3.436736183238176e-15,6.235579092299094e-16,126,2.307198430207712,PASS_NUMERICAL,13759414272000.0
16,476,4,9,11,2.220446049250313e-15,5.507265229223386e-15,4.724228359458534e-16,125,1.7634233391865046,PASS_NUMERICAL,12658661130240.0
16,477,4,9,11,1.5230872119076366e-15,3.650291316558936e-15,5.191243363489752e-16,119,1.919369682928596,PASS_NUMERICAL,12328435187712.0
16,478,4,9,11,1.6653345369377348e-15,3.0236638185763084e-15,4.2953478052915614e-16,130,1.7429623278665412,PASS_NUMERICAL,12768736444416.0
16,479,4,9,11,2.4702462297909733e-15,4.142457831836206e-15,6.252259002995303e-16,128,2.1644853527220405,PASS_NUMERICAL,11888133931008.0
16,480,4,9,11,1.7763568394002505e-15,4.010454528533245e-15,6.787419370585928e-16,122,1.8656611962126424,PASS_NUMERICAL,12768736444416.0
16,481,4,9,11,1.231653667943533e-15,2.831099305517256e-15,3.1754329620926907e-16,128,2.389568744979364,PASS_NUMERICAL,13319113015296.0
16,482,4,9,11,1.5543122344752194e-15,4.181852367457382e-15,4.648910213849339e-16,134,2.2244841435661336,PASS_NUMERICAL,12108284559360.0
16,483,4,9,11,1.4155343563970746e-15,3.480301651444534e-15,4.110811105856542e-16,121,1.6497862306868616,PASS_NUMERICAL,11888133931008.0
16,484,4,9,11,1.628905343942222e-15,3.4996557815907125e-15,5.307785990003217e-16,124,2.09655080989912,PASS_NUMERICAL,12328435187712.0
16,485,4,9,11,2.886579864025407e-15,8.250130729844881e-15,3.4692393530399357e-16,129,1.9712509596593504,PASS_NUMERICAL,11447832674304.0
16,486,4,9,11,1.7763568394002505e-15,4.150268816338552e-15,3.820463234133254e-16,139,2.243366756861493,PASS_NUMERICAL,12328435187712.0
16,487,4,9,11,2.05391259555654e-15,4.313808260508173e-15,3.988875699431749e-17,125,1.5165151722519974,PASS_NUMERICAL,12768736444416.0
16,488,4,9,11,1.6653345369377348e-15,3.888194473697776e-15,6.892125412041369e-16,128,1.5220896440581102,PASS_NUMERICAL,11778058616832.0
16,489,4,9,11,1.321859288694327e-15,3.002205878749173e-15,6.696253963192063e-17,123,2.336711027278569,PASS_NUMERICAL,12658661130240.0
16,490,4,9,11,3.025357742103552e-15,4.928104510762685e-15,3.8346019253330397e-16,135,2.352879691994788,PASS_NUMERICAL,13098962386944.0
16,491,4,9,11,1.3322676295501878e-15,3.247276199265138e-15,5.785862661517801e-16,121,2.0608372919018283,PASS_NUMERICAL,12988887072768.0
16,492,4,9,11,2.4424906541753444e-15,3.602635681228555e-15,1.5040925248734418e-16,132,2.1871953015199046,PASS_NUMERICAL,12878811758592.0
16,493,4,9,11,8.604228440844963e-16,2.84100013836482e-15,4.824798977808776e-16,128,2.2583773170641024,PASS_NUMERICAL,13319113015296.0
16,494,4,9,11,1.1934897514720433e-15,3.4444838394888655e-15,1.8732981331150056e-16,129,2.009798057341189,PASS_NUMERICAL,12328435187712.0
16,495,4,9,11,1.3565537582138633e-15,2.938292681529892e-15,5.702499011974169e-17,135,1.7095036945548645,PASS_NUMERICAL,18492652781568.0
16,496,4,9,11,1.6653345369377348e-15,3.4665252486703122e-15,3.050426772151669e-16,125,1.6183156151981066,PASS_NUMERICAL,12328435187712.0
16,497,4,9,11,1.7763568394002505e-15,3.470927174898959e-15,2.94221376243332e-16,126,1.5983585810471934,PASS_NUMERICAL,12218359873536.0
16,498,4,9,11,1.6046192152785466e-15,4.160563628164331e-15,2.76640653380031e-16,124,1.852028065173196,PASS_NUMERICAL,12328435187712.0
16,499,4,10,10,1.942890293094024e-15,5.117832758853358e-15,8.038040511693888e-16,116,2.275813309791056,PASS_NUMERICAL,12218359873536.0
16,500,4,10,10,2.1649348980190556e-15,4.692965495600526e-15,4.120660985593075e-16,126,2.2186082460316245,PASS_NUMERICAL,11447832674304.0
16,501,4,10,10,1.5543122344752194e-15,3.204170772349433e-15,3.0072804533483227e-16,129,1.9849032206997064,PASS_NUMERICAL,11998209245184.0
16,502,4,10,10,1.27675647831893e-15,3.536442287519164e-15,2.6162057925277453e-16,134,2.389303962083192,PASS_NUMERICAL,10897456103424.0
16,503,4,10,10,2.3869795029440866e-15,3.93129367425161e-15,1.6704296445986303e-16,118,2.4765360880786016,PASS_NUMERICAL,12328435187712.0
16,504,4,10,10,2.1649348980190556e-15,5.115631327475791e-15,1.3590630287083382e-16,137,3.064476010688697,PASS_NUMERICAL,11337757360128.0
16,505,4,10,10,1.887379141862766e-15,4.606886706848818e-15,5.911626319466558e-16,125,2.688217271875221,PASS_NUMERICAL,11007531417600.0
16,506,4,10,10,1.887379141862766e-15,4.521537423010889e-15,1.5007229390366852e-16,130,2.149655962754322,PASS_NUMERICAL,11447832674304.0
16,507,4,10,10,1.4432899320127037e-15,4.089045543293426e-15,3.2783436375041316e-16,124,2.184415440056997,PASS_NUMERICAL,11227682045952.0
16,508,4,10,10,2.1094237467877974e-15,4.2113412815586e-15,3.408551624324396e-16,125,2.3211577053760943,PASS_NUMERICAL,12328435187712.0
16,509,4,10,10,1.790234627208065e-15,4.676244205304697e-15,1.0015920030460855e-16,131,2.3154403477786425,PASS_NUMERICAL,11667983302656.0
16,510,4,10,10,1.5543122344752194e-15,4.357729825731253e-15,8.079901061338202e-17,135,2.1119315954387208,PASS_NUMERICAL,11447832674304.0
16,511,4,10,10,1.5543122344752194e-15,5.0290750044321805e-15,6.249807067315747e-16,130,2.317555966067084,PASS_NUMERICAL,9686627647488.0
16,512,4,10,10,1.7806936480901925e-15,3.807266376506523e-15,7.506046857748918e-16,122,2.5458909428550456,PASS_NUMERICAL,12328435187712.0
16,513,4,10,10,1.3322676295501878e-15,3.9758856270237446e-15,2.8551128747388544e-16,127,2.239843134960235,PASS_NUMERICAL,12328435187712.0
16,514,4,10,10,1.4432899320127037e-15,4.114152535128787e-15,1.9685053898343063e-16,129,1.9884398537478687,PASS_NUMERICAL,11557907988480.0
16,515,4,10,10,1.9984014443252818e-15,4.2130096101001935e-15,3.805439068880129e-16,127,2.412442976016585,PASS_NUMERICAL,11667983302656.0
16,516,4,10,10,1.4432899320127037e-15,3.678513308866579e-15,2.296853679498211e-16,130,2.0665292733638987,PASS_NUMERICAL,13429188329472.0
16,517,4,10,10,1.7763568394002505e-15,4.447775741783177e-15,5.084244156422087e-16,127,2.6309456301538976,PASS_NUMERICAL,11667983302656.0
16,518,4,10,10,1.3461454173580025e-15,3.7526769770276966e-15,2.9156027407244887e-16,131,2.164709173202401,PASS_NUMERICAL,11667983302656.0
16,519,4,10,10,2.0261570199409107e-15,4.545659285377532e-15,4.1362765349667493e-16,132,1.889931473050548,PASS_NUMERICAL,12218359873536.0
16,520,4,10,10,1.3322676295501878e-15,4.201717145587443e-15,1.7055682679844207e-16,132,2.480144959356974,PASS_NUMERICAL,11447832674304.0
16,521,4,10,10,9.60169443953163e-16,2.771767348690245e-15,2.630615065116532e-16,136,2.0854687416163165,PASS_NUMERICAL,13429188329472.0
16,522,4,10,10,1.5543122344752194e-15,4.12921803481567e-15,2.086329585409815e-16,131,2.295090329186691,PASS_NUMERICAL,14199715528704.0
16,523,4,10,10,1.5681900222830336e-15,3.539087141351609e-15,2.1007155539814983e-16,130,2.323176934540608,PASS_NUMERICAL,10897456103424.0
16,524,4,10,10,1.3322676295501878e-15,3.598954167468307e-15,3.1974920462751898e-16,133,1.9800756902029504,PASS_NUMERICAL,11998209245184.0
16,525,4,10,10,1.3825746103535153e-15,3.0687519407056614e-15,5.297324748223125e-16,131,2.3058373374344203,PASS_NUMERICAL,13209037701120.0
16,526,4,10,10,1.4988010832439613e-15,4.104117798059386e-15,4.713650196146563e-16,131,2.2033421046069765,PASS_NUMERICAL,12218359873536.0
16,527,4,10,10,2.4980018054066026e-15,5.595269471740417e-15,2.7045972617159596e-16,136,2.221990073998479,PASS_NUMERICAL,11447832674304.0
16,528,4,10,10,1.5543122344752194e-15,3.750832643014371e-15,2.286220900199431e-16,127,2.261368723546172,PASS_NUMERICAL,14199715528704.0
16,529,4,10,10,1.609823385706477e-15,4.316254748864069e-15,3.9603271373066453e-16,133,1.8899314730505437,PASS_NUMERICAL,12218359873536.0
16,530,4,10,10,1.4432899320127037e-15,3.597392650308282e-15,2.7269239778007093e-16,136,1.7609355514236062,PASS_NUMERICAL,11447832674304.0
16,531,4,10,10,2.664535259100376e-15,5.344952019703749e-15,1.0172737949646245e-16,123,1.6894608297564044,PASS_NUMERICAL,11447832674304.0
16,532,4,10,10,5.3290705182007506e-15,1.1099132532580578e-14,1.0227957997903866e-15,127,3.1781498868966467,PASS_NUMERICAL,10567230160896.0
16,533,4,11,9,1.3877787807814457e-15,3.904265193160563e-15,3.292185046622445e-16,127,1.7986467751417816,PASS_NUMERICAL,12328435187712.0
16,534,4,11,9,1.4988010832439613e-15,4.598452317982799e-15,8.629002489831709e-16,124,1.9091014485159843,PASS_NUMERICAL,12768736444416.0
16,535,4,11,9,1.3877787807814457e-15,3.550919750406099e-15,4.0331063074244524e-16,124,2.062208423992847,PASS_NUMERICAL,12328435187712.0
16,536,4,11,9,1.9984014443252818e-15,5.0939008176432016e-15,2.849309167251818e-16,128,1.9506999578814703,PASS_NUMERICAL,11447832674304.0
16,537,4,11,9,1.807581861967833e-15,3.800845784852384e-15,5.975942405054749e-16,134,2.2399253246643336,PASS_NUMERICAL,12328435187712.0
